id,firstName,lastName,fullName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,birthDate,birthCountry,headshot
8477933,Sam,Reinhart,Sam Reinhart,13,C,R,73,196,1995-11-06,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8477933.png
8484224,Gracyn,Sawchyn,Gracyn Sawchyn,59,C,R,71,157,2005-01-19,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8484224.png
8481655,Cole,Schwindt,Cole Schwindt,79,C,R,75,210,2001-04-25,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8481655.png
8483878,Kai,Schwindt,Kai Schwindt,97,L,L,78,197,2003-12-07,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8483878.png
8485071,Hunter,St. Martin,Hunter St. Martin,85,L,L,73,174,2005-06-13,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8485071.png
8480801,Brady,Tkachuk,Brady Tkachuk,8,L,L,76,226,1999-09-16,USA,https://assets.nhle.com/mugs/nhl/20262027/FLA/8480801.png
8479314,Matthew,Tkachuk,Matthew Tkachuk,19,L,L,74,202,1997-12-11,USA,https://assets.nhle.com/mugs/nhl/20262027/FLA/8479314.png
8477409,Carter,Verhaeghe,Carter Verhaeghe,23,C,L,74,183,1995-08-14,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8477409.png
8483771,Sandis,Vilmanis,Sandis Vilmanis,95,L,L,73,192,2004-01-23,LVA,https://assets.nhle.com/mugs/nhl/20262027/FLA/8483771.png
8483687,Marek,Alscher,Marek Alscher,4,D,L,75,206,2004-04-07,CZE,https://assets.nhle.com/mugs/nhl/20262027/FLA/8483687.png
8484304,Uvis,Balinskis,Uvis Balinskis,26,D,L,72,196,1996-08-01,LVA,https://assets.nhle.com/mugs/nhl/20262027/FLA/8484304.png
8477932,Aaron,Ekblad,Aaron Ekblad,5,D,R,76,220,1996-02-07,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8477932.png
8479578,Casey,Fitzgerald,Casey Fitzgerald,4,D,R,71,188,1997-02-25,USA,https://assets.nhle.com/mugs/nhl/20262027/FLA/8479578.png
8478055,Gustav,Forsling,Gustav Forsling,42,D,L,73,199,1996-06-12,SWE,https://assets.nhle.com/mugs/nhl/20262027/FLA/8478055.png
8475462,Radko,Gudas,Radko Gudas,6,D,R,72,208,1990-06-05,CZE,https://assets.nhle.com/mugs/nhl/20262027/FLA/8475462.png
8484933,Mikulas,Hovorka,Mikulas Hovorka,96,D,R,78,229,2001-07-01,CZE,https://assets.nhle.com/mugs/nhl/20262027/FLA/8484933.png
8483712,Ludvig,Jansson,Ludvig Jansson,54,D,R,72,176,2003-12-27,SWE,https://assets.nhle.com/mugs/nhl/20262027/FLA/8483712.png
8477495,Seth,Jones,Seth Jones,3,D,R,76,213,1994-10-03,USA,https://assets.nhle.com/mugs/nhl/20262027/FLA/8477495.png
8475179,Dmitry,Kulikov,Dmitry Kulikov,7,D,L,73,212,1990-10-29,RUS,https://assets.nhle.com/mugs/nhl/20262027/FLA/8475179.png
8478859,Niko,Mikkola,Niko Mikkola,77,D,L,78,204,1996-04-27,FIN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8478859.png
8475755,Alexander,Petrovic,Alexander Petrovic,36,D,R,77,215,1992-03-03,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8475755.png
8484213,Emil,Pieniniemi,Emil Pieniniemi,,D,L,75,191,2005-03-02,FIN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8484213.png
8482131,Donovan,Sebrango,Donovan Sebrango,73,D,L,74,223,2002-01-12,CAN,https://assets.nhle.com/mugs/nhl/20262027/FLA/8482131.png
8485004,Matvei,Shuravin,Matvei Shuravin,,D,L,76,218,2006-03-22,RUS,https://assets.nhle.com/mugs/nhl/20262027/FLA/8485004.png
8484900,Cooper,Black,Cooper Black,31,G,L,80,223,2001-06-14,USA,https://assets.nhle.com/mugs/nhl/20262027/FLA/8484900.png
8482914,Kirill,Gerasimyuk,Kirill Gerasimyuk,80,G,L,74,178,2003-08-22,RUS,https://assets.nhle.com/mugs/nhl/20262027/FLA/8482914.png
8474593,Jacob,Markstrom,Jacob Markstrom,25,G,L,78,207,1990-01-31,SWE,https://assets.nhle.com/mugs/nhl/20262027/FLA/8474593.png
8483736,Tyler,Muszelik,Tyler Muszelik,,G,L,75,195,2004-07-01,USA,https://assets.nhle.com/mugs/nhl/20262027/FLA/8483736.png
8481033,Akira,Schmid,Akira Schmid,40,G,L,77,190,2000-05-12,CHE,https://assets.nhle.com/mugs/nhl/20262027/FLA/8481033.png
