id,firstName,lastName,fullName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,birthDate,birthCountry,headshot
8482116,Tim,Stützle,Tim Stützle,18,C,L,72,187,2002-01-15,DEU,https://assets.nhle.com/mugs/nhl/20262027/OTT/8482116.png
8481576,Ryan,Suzuki,Ryan Suzuki,,C,L,73,185,2001-05-28,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8481576.png
8481577,Philip,Tomasino,Philip Tomasino,,R,R,72,187,2001-07-28,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8481577.png
8480188,Fabian,Zetterlund,Fabian Zetterlund,20,L,R,71,208,1999-08-25,SWE,https://assets.nhle.com/mugs/nhl/20262027/OTT/8480188.png
8484429,Matthew,Andonovski,Matthew Andonovski,,D,L,74,215,2005-03-14,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8484429.png
8481541,Samuel,Bolduc,Samuel Bolduc,,D,L,76,224,2000-12-09,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8481541.png
8478469,Thomas,Chabot,Thomas Chabot,72,D,L,73,200,1997-01-30,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8478469.png
8480075,Cameron,Crotty,Cameron Crotty,5,D,R,75,213,1999-05-05,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8480075.png
8483435,Jorian,Donovan,Jorian Donovan,56,D,L,73,200,2004-04-05,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8483435.png
8484847,Gabriel,Eliasson,Gabriel Eliasson,,D,L,79,212,2006-09-09,SWE,https://assets.nhle.com/mugs/nhl/20262027/OTT/8484847.png
8483683,Tomas,Hamara,Tomas Hamara,98,D,L,72,194,2004-03-09,CZE,https://assets.nhle.com/mugs/nhl/20262027/OTT/8483683.png
8482095,Tyler,Kleven,Tyler Kleven,43,D,L,77,225,2002-01-10,USA,https://assets.nhle.com/mugs/nhl/20262027/OTT/8482095.png
8483470,Christian,Kyrou,Christian Kyrou,,D,R,71,173,2003-09-16,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8483470.png
8484321,Nikolas,Matinpalo,Nikolas Matinpalo,33,D,R,75,213,1998-10-05,FIN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8484321.png
8482105,Jake,Sanderson,Jake Sanderson,85,D,L,74,202,2002-07-08,USA,https://assets.nhle.com/mugs/nhl/20262027/OTT/8482105.png
8481606,Jordan,Spence,Jordan Spence,10,D,R,71,188,2001-02-24,AUS,https://assets.nhle.com/mugs/nhl/20262027/OTT/8481606.png
8484409,Hoyt,Stanley,Hoyt Stanley,,D,R,75,204,2005-02-04,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8484409.png
8484534,Djibril,Toure,Djibril Toure,76,D,R,79,217,2003-06-05,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8484534.png
8484759,Carter,Yakemchuk,Carter Yakemchuk,26,D,R,75,219,2005-09-29,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8484759.png
8482245,Artem,Zub,Artem Zub,2,D,R,75,201,1995-10-03,RUS,https://assets.nhle.com/mugs/nhl/20262027/OTT/8482245.png
8485580,Lucas,Beckman,Lucas Beckman,,G,L,74,182,2007-08-23,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8485580.png
8481035,Samuel,Ersson,Samuel Ersson,30,G,L,75,194,1999-10-20,SWE,https://assets.nhle.com/mugs/nhl/20262027/OTT/8481035.png
8482447,Leevi,Meriläinen,Leevi Meriläinen,1,G,L,74,196,2002-08-13,FIN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8482447.png
8485142,Jackson,Parsons,Jackson Parsons,,G,L,73,203,2004-11-23,CAN,https://assets.nhle.com/mugs/nhl/20262027/OTT/8485142.png
8483762,Kevin,Reidler,Kevin Reidler,,G,L,79,209,2004-09-02,SWE,https://assets.nhle.com/mugs/nhl/20262027/OTT/8483762.png
8476999,Linus,Ullmark,Linus Ullmark,35,G,L,76,223,1993-07-31,SWE,https://assets.nhle.com/mugs/nhl/20262027/OTT/8476999.png
