id,firstName,lastName,fullName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,birthDate,birthCountry,headshot
8482682,Sasha,Pastujov,Sasha Pastujov,,R,L,72,186,2003-07-15,USA,https://assets.nhle.com/mugs/nhl/20262027/MTL/8482682.png
8481591,Samuel,Poulin,Samuel Poulin,,R,L,74,217,2001-02-25,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8481591.png
8483515,Juraj,Slafkovský,Juraj Slafkovský,20,L,L,75,225,2004-03-30,SVK,https://assets.nhle.com/mugs/nhl/20262027/MTL/8483515.png
8480018,Nick,Suzuki,Nick Suzuki,14,C,R,71,207,1999-08-10,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8480018.png
8480074,Alexandre,Texier,Alexandre Texier,85,L,L,73,196,1999-09-13,FRA,https://assets.nhle.com/mugs/nhl/20262027/MTL/8480074.png
8484533,Tyler,Thorpe,Tyler Thorpe,24,R,R,77,210,2005-08-11,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8484533.png
8484403,Florian,Xhekaj,Florian Xhekaj,63,L,L,75,195,2004-06-27,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8484403.png
8478851,Alexandre,Carrier,Alexandre Carrier,45,D,R,71,174,1996-10-08,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8478851.png
8480865,Noah,Dobson,Noah Dobson,53,D,R,76,200,2000-01-07,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8480865.png
8483686,Adam,Engstrom,Adam Engstrom,42,D,L,74,193,2003-11-17,SWE,https://assets.nhle.com/mugs/nhl/20262027/MTL/8483686.png
8482087,Kaiden,Guhle,Kaiden Guhle,21,D,L,75,202,2002-01-18,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8482087.png
8483457,Lane,Hutson,Lane Hutson,48,D,L,69,162,2004-02-14,USA,https://assets.nhle.com/mugs/nhl/20262027/MTL/8483457.png
8476875,Mike,Matheson,Mike Matheson,8,D,L,74,196,1994-02-27,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8476875.png
8482687,Luke,Mittelstadt,Luke Mittelstadt,,D,L,71,178,2003-01-22,USA,https://assets.nhle.com/mugs/nhl/20262027/MTL/8482687.png
8485218,Bryce,Pickford,Bryce Pickford,,D,R,72,190,2006-04-02,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8485218.png
8485008,Owen,Protz,Owen Protz,68,D,L,73,213,2006-02-07,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8485008.png
8484220,David,Reinbacher,David Reinbacher,64,D,R,75,207,2004-10-25,AUT,https://assets.nhle.com/mugs/nhl/20262027/MTL/8484220.png
8482890,Ethan,Samson,Ethan Samson,,D,R,73,180,2003-08-23,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8482890.png
8481593,Jayden,Struble,Jayden Struble,47,D,L,72,207,2001-09-08,USA,https://assets.nhle.com/mugs/nhl/20262027/MTL/8481593.png
8483763,Maksymilian,Szuber,Maksymilian Szuber,,D,L,75,215,2002-08-25,POL,https://assets.nhle.com/mugs/nhl/20262027/MTL/8483763.png
8480054,Reilly,Walsh,Reilly Walsh,,D,R,71,192,1999-04-21,USA,https://assets.nhle.com/mugs/nhl/20262027/MTL/8480054.png
8482487,Jakub,Dobes,Jakub Dobes,75,G,L,76,215,2001-05-27,CZE,https://assets.nhle.com/mugs/nhl/20262027/MTL/8482487.png
8484170,Jacob,Fowler,Jacob Fowler,32,G,L,73,223,2004-11-24,USA,https://assets.nhle.com/mugs/nhl/20262027/MTL/8484170.png
8478470,Samuel,Montembeault,Samuel Montembeault,35,G,L,75,218,1996-10-30,CAN,https://assets.nhle.com/mugs/nhl/20262027/MTL/8478470.png
