id,firstName,lastName,fullName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,birthDate,birthCountry,headshot
8476854,Hampus,Lindholm,Hampus Lindholm,27,D,L,76,217,1994-01-20,SWE,https://assets.nhle.com/mugs/nhl/20262027/BOS/8476854.png
8482511,Mason,Lohrei,Mason Lohrei,6,D,L,77,218,2001-01-17,USA,https://assets.nhle.com/mugs/nhl/20262027/BOS/8482511.png
8479325,Charlie,McAvoy,Charlie McAvoy,73,D,R,73,211,1997-12-21,USA,https://assets.nhle.com/mugs/nhl/20262027/BOS/8479325.png
8482399,Billy,Sweezey,Billy Sweezey,58,D,R,73,202,1996-02-06,USA,https://assets.nhle.com/mugs/nhl/20262027/BOS/8482399.png
8477507,Nikita,Zadorov,Nikita Zadorov,91,D,L,79,255,1995-04-16,RUS,https://assets.nhle.com/mugs/nhl/20262027/BOS/8477507.png
8483654,Luke,Cavallin,Luke Cavallin,60,G,R,73,193,2001-04-29,GBR,https://assets.nhle.com/mugs/nhl/20262027/BOS/8483654.png
8480022,Michael,DiPietro,Michael DiPietro,30,G,L,73,205,1999-06-09,CAN,https://assets.nhle.com/mugs/nhl/20262027/BOS/8480022.png
8486148,Max,Lundgren,Max Lundgren,,G,L,77,229,2002-04-03,SWE,https://assets.nhle.com/mugs/nhl/20262027/BOS/8486148.png
8480238,Jiri,Patera,Jiri Patera,,G,L,75,212,1999-02-24,CZE,https://assets.nhle.com/mugs/nhl/20262027/BOS/8480238.png
8480280,Jeremy,Swayman,Jeremy Swayman,1,G,L,75,195,1998-11-24,USA,https://assets.nhle.com/mugs/nhl/20262027/BOS/8480280.png
8485538,Simon,Zajicek,Simon Zajicek,85,G,L,73,185,2001-06-25,CZE,https://assets.nhle.com/mugs/nhl/20262027/BOS/8485538.png
